,imgs,masks
12,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_13.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_13.png
13,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_14.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_14.png
14,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_15.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_15.png
15,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_16.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_16.png
16,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_17.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_17.png
17,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_18.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_18.png
18,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_19.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_19.png
19,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_20.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_20.png
20,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_21.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_21.png
21,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_22.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_22.png
22,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_23.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_23.png
23,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_24.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_24.png
24,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_25.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_25.png
25,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_26.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_26.png
26,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_27.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_27.png
27,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_28.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_28.png
28,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_29.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_29.png
29,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_30.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_30.png
30,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_31.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_31.png
31,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_32.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_32.png
32,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_33.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_33.png
33,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_34.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_34.png
34,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_35.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_35.png
35,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_36.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_36.png
36,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_37.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_37.png
37,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_38.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_38.png
38,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_39.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_39.png
39,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_40.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_40.png
40,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_41.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_41.png
41,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_42.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_42.png
42,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_43.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_43.png
43,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_44.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_44.png
44,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_45.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_45.png
45,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_46.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_46.png
46,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_47.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_47.png
47,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_48.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_48.png
48,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_49.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_49.png
49,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_50.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_50.png
50,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_51.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_51.png
51,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_52.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_52.png
52,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_53.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_53.png
53,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_54.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_54.png
54,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_55.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_55.png
55,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_56.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_56.png
56,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_57.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_57.png
57,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_58.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_58.png
58,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_59.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_59.png
59,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_60.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_60.png
60,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_61.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_61.png
61,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_62.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_62.png
62,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_63.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_63.png
63,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_64.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_64.png
64,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_65.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_65.png
65,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_66.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_66.png
66,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_67.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_67.png
67,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_68.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_68.png
68,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/img/case5013_69.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5013/mask_anatomy_inst/case5013_69.png
69,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_01.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_01.png
70,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_02.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_02.png
71,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_03.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_03.png
72,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_04.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_04.png
73,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_05.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_05.png
74,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_06.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_06.png
75,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_07.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_07.png
76,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_08.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_08.png
77,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_09.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_09.png
78,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_11.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_11.png
79,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_12.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_12.png
80,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_13.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_13.png
81,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_14.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_14.png
82,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_15.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_15.png
83,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_16.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_16.png
84,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_17.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_17.png
85,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_18.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_18.png
86,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_19.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_19.png
87,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_20.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_20.png
88,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_21.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_21.png
89,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_22.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_22.png
90,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_23.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_23.png
91,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_24.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_24.png
92,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_25.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_25.png
93,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_26.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_26.png
94,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_27.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_27.png
95,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_28.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_28.png
96,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_29.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_29.png
97,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_30.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_30.png
98,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_31.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_31.png
99,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_32.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_32.png
100,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_33.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_33.png
101,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_34.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_34.png
102,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_35.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_35.png
103,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_36.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_36.png
104,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/img/case5300_37.png,/data/halyusuf/data/CataractData/semantic_segmentation/Annotations/Images-and-Supervisely-Annotations/case_5300/mask_anatomy_inst/case5300_37.png
